,EventId,Type,Severity,StartTime(UTC),Precipitation(in),AirportCode,LocationLat,LocationLng,City,County,State
3830937,W-4041283,Rain,Light,2021-01-24 17:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830938,W-4041284,Fog,Severe,2021-01-24 19:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830939,W-4041285,Rain,Light,2021-01-24 20:53:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830940,W-4041286,Fog,Severe,2021-01-24 21:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830941,W-4041287,Rain,Light,2021-01-24 22:28:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830942,W-4041288,Fog,Severe,2021-01-25 00:26:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830943,W-4041289,Rain,Light,2021-01-25 02:38:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830944,W-4041290,Fog,Severe,2021-01-25 05:49:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830945,W-4041291,Rain,Light,2021-01-25 11:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830946,W-4041292,Rain,Light,2021-01-27 05:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830947,W-4041293,Rain,Light,2021-01-30 12:49:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830948,W-4041294,Rain,Light,2021-01-30 13:31:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830949,W-4041295,Fog,Severe,2021-01-30 14:19:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830950,W-4041296,Rain,Light,2021-01-30 14:48:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830951,W-4041297,Fog,Severe,2021-02-08 13:43:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830952,W-4041298,Rain,Light,2021-02-08 13:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830953,W-4041299,Fog,Severe,2021-02-08 14:27:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830954,W-4041300,Rain,Light,2021-02-09 08:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830955,W-4041301,Rain,Light,2021-02-10 06:38:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830956,W-4041302,Fog,Severe,2021-02-10 13:09:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830957,W-4041303,Rain,Light,2021-02-11 00:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830958,W-4041304,Rain,Light,2021-02-11 12:25:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830959,W-4041305,Rain,Light,2021-02-13 03:37:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830960,W-4041306,Rain,Light,2021-02-13 12:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830961,W-4041307,Rain,Light,2021-02-14 06:46:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830962,W-4041308,Snow,Light,2021-02-14 08:39:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830963,W-4041309,Snow,Moderate,2021-02-15 00:30:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830964,W-4041310,Snow,Light,2021-02-15 01:18:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830965,W-4041311,Snow,Light,2021-02-15 06:46:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830966,W-4041312,Snow,Moderate,2021-02-15 10:39:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830967,W-4041313,Snow,Light,2021-02-15 11:00:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830968,W-4041314,Snow,Light,2021-02-17 02:53:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830969,W-4041315,Hail,Other,2021-02-17 07:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830970,W-4041316,Snow,Light,2021-02-17 08:25:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830971,W-4041317,Snow,Moderate,2021-02-17 08:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830972,W-4041318,Snow,Light,2021-02-17 09:23:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830973,W-4041319,Snow,Moderate,2021-02-17 10:53:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830974,W-4041320,Snow,Light,2021-02-17 11:16:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830975,W-4041321,Rain,Light,2021-02-25 19:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830976,W-4041322,Rain,Light,2021-02-25 23:22:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830977,W-4041323,Rain,Light,2021-02-26 01:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830978,W-4041324,Precipitation,UNK,2021-02-26 02:20:00,0.19,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830979,W-4041325,Rain,Heavy,2021-02-26 02:31:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830980,W-4041326,Precipitation,UNK,2021-02-26 02:53:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830981,W-4041327,Rain,Light,2021-02-26 03:25:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830982,W-4041328,Rain,Light,2021-02-26 04:30:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830983,W-4041329,Rain,Light,2021-02-26 04:44:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830984,W-4041330,Rain,Light,2021-02-26 05:27:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830985,W-4041331,Precipitation,UNK,2021-02-26 05:53:00,0.19,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830986,W-4041332,Precipitation,UNK,2021-02-26 06:53:00,0.53,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830987,W-4041333,Rain,Light,2021-02-26 08:19:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830988,W-4041334,Rain,Moderate,2021-02-26 10:11:00,0.74,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830989,W-4041335,Rain,Light,2021-02-26 12:53:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830990,W-4041336,Rain,Light,2021-02-27 11:46:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830991,W-4041337,Fog,Severe,2021-02-27 12:47:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830992,W-4041338,Rain,Light,2021-02-27 18:17:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830993,W-4041339,Fog,Severe,2021-02-27 19:20:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830994,W-4041340,Rain,Light,2021-02-28 18:46:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830995,W-4041341,Rain,Light,2021-03-01 01:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830996,W-4041342,Rain,Light,2021-03-01 08:53:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830997,W-4041343,Rain,Light,2021-03-01 13:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830998,W-4041344,Rain,Moderate,2021-03-01 14:53:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3830999,W-4041345,Rain,Light,2021-03-01 16:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831000,W-4041346,Rain,Light,2021-03-09 19:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831001,W-4041347,Rain,Light,2021-03-14 06:45:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831002,W-4041348,Rain,Light,2021-03-14 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831003,W-4041349,Rain,Light,2021-03-17 09:50:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831004,W-4041350,Precipitation,UNK,2021-03-17 11:03:00,3.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831005,W-4041351,Rain,Heavy,2021-03-17 11:53:00,0.99,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831006,W-4041352,Rain,Light,2021-03-22 14:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831007,W-4041353,Rain,Light,2021-03-22 19:27:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831008,W-4041354,Rain,Light,2021-03-22 20:00:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831009,W-4041355,Rain,Moderate,2021-03-22 20:27:00,0.32,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831010,W-4041356,Rain,Heavy,2021-03-22 20:53:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831011,W-4041357,Rain,Light,2021-03-22 21:06:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831012,W-4041358,Rain,Light,2021-03-23 01:08:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831013,W-4041359,Rain,Light,2021-03-23 01:53:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831014,W-4041360,Precipitation,UNK,2021-03-23 03:05:00,0.21,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831015,W-4041361,Rain,Heavy,2021-03-23 03:21:00,0.43,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831016,W-4041362,Precipitation,UNK,2021-03-23 03:31:00,0.86,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831017,W-4041363,Rain,Light,2021-03-23 05:30:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831018,W-4041364,Rain,Light,2021-03-25 00:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831019,W-4041365,Rain,Light,2021-03-25 04:36:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831020,W-4041366,Rain,Light,2021-03-25 05:16:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831021,W-4041367,Cold,Severe,2021-03-25 06:13:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831022,W-4041368,Rain,Light,2021-03-25 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831023,W-4041369,Rain,Moderate,2021-03-25 09:24:00,0.21,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831024,W-4041370,Rain,Light,2021-03-25 10:53:00,0.18,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831025,W-4041371,Rain,Light,2021-03-27 12:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831026,W-4041372,Fog,Severe,2021-03-27 13:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831027,W-4041373,Rain,Light,2021-03-31 03:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831028,W-4041374,Rain,Light,2021-03-31 16:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831029,W-4041375,Fog,Moderate,2021-04-10 01:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831030,W-4041376,Rain,Light,2021-04-13 07:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831031,W-4041377,Rain,Light,2021-04-13 11:53:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831032,W-4041378,Rain,Light,2021-04-15 06:43:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831033,W-4041379,Rain,Light,2021-04-15 17:43:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831034,W-4041380,Rain,Light,2021-04-15 20:53:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831035,W-4041381,Rain,Moderate,2021-04-16 00:53:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831036,W-4041382,Rain,Light,2021-04-16 01:08:00,0.15,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831037,W-4041383,Rain,Light,2021-04-16 02:53:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831038,W-4041384,Rain,Moderate,2021-04-16 03:51:00,0.22,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831039,W-4041385,Rain,Light,2021-04-16 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831040,W-4041386,Rain,Light,2021-04-16 12:07:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831041,W-4041387,Rain,Moderate,2021-04-16 12:25:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831042,W-4041388,Rain,Light,2021-04-16 13:33:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831043,W-4041389,Rain,Light,2021-04-16 14:40:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831044,W-4041390,Precipitation,UNK,2021-04-16 14:53:00,1.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831045,W-4041391,Rain,Heavy,2021-04-16 15:34:00,0.72,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831046,W-4041392,Rain,Light,2021-04-16 16:04:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831047,W-4041393,Rain,Light,2021-04-16 19:39:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831048,W-4041394,Fog,Severe,2021-04-16 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831049,W-4041395,Rain,Light,2021-04-17 04:51:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831050,W-4041396,Precipitation,UNK,2021-04-23 20:11:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831051,W-4041397,Rain,Heavy,2021-04-23 20:16:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831052,W-4041398,Precipitation,UNK,2021-04-23 20:29:00,0.37,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831053,W-4041399,Rain,Heavy,2021-04-23 20:38:00,1.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831054,W-4041400,Rain,Light,2021-04-23 21:27:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831055,W-4041401,Rain,Light,2021-04-24 00:13:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831056,W-4041402,Rain,Heavy,2021-04-24 00:43:00,0.39,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831057,W-4041403,Precipitation,UNK,2021-04-24 00:53:00,0.39,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831058,W-4041404,Rain,Light,2021-04-24 06:24:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831059,W-4041405,Rain,Light,2021-04-28 10:53:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831060,W-4041406,Rain,Moderate,2021-04-29 06:53:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831061,W-4041407,Rain,Light,2021-04-29 07:28:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831062,W-4041408,Rain,Light,2021-04-29 08:11:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831063,W-4041409,Precipitation,UNK,2021-04-29 08:29:00,0.5,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831064,W-4041410,Rain,Heavy,2021-04-29 08:38:00,1.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831065,W-4041411,Rain,Moderate,2021-04-29 09:32:00,0.38,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831066,W-4041412,Rain,Light,2021-04-29 10:04:00,0.18,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831067,W-4041413,Rain,Moderate,2021-04-29 11:13:00,0.65,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831068,W-4041414,Rain,Heavy,2021-04-29 11:45:00,0.71,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831069,W-4041415,Rain,Light,2021-04-29 12:05:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831070,W-4041416,Rain,Light,2021-04-29 21:36:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831071,W-4041417,Rain,Light,2021-04-30 12:42:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831072,W-4041418,Rain,Moderate,2021-04-30 12:53:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831073,W-4041419,Rain,Light,2021-04-30 13:10:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831074,W-4041420,Rain,Moderate,2021-04-30 13:53:00,0.13,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831075,W-4041421,Rain,Light,2021-04-30 16:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831076,W-4041422,Rain,Light,2021-04-30 23:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831077,W-4041423,Rain,Light,2021-05-01 02:44:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831078,W-4041424,Fog,Severe,2021-05-01 13:21:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831079,W-4041425,Rain,Light,2021-05-02 06:33:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831080,W-4041426,Rain,Light,2021-05-02 08:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831081,W-4041427,Rain,Light,2021-05-04 02:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831082,W-4041428,Rain,Light,2021-05-10 18:14:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831083,W-4041429,Fog,Moderate,2021-05-10 19:09:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831084,W-4041430,Rain,Light,2021-05-10 21:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831085,W-4041431,Rain,Light,2021-05-10 23:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831086,W-4041432,Rain,Light,2021-05-11 00:16:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831087,W-4041433,Rain,Light,2021-05-11 00:55:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831088,W-4041434,Precipitation,UNK,2021-05-11 02:53:00,0.23,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831089,W-4041435,Rain,Moderate,2021-05-11 03:03:00,0.5,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831090,W-4041436,Precipitation,UNK,2021-05-11 03:53:00,0.26,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831091,W-4041437,Rain,Moderate,2021-05-11 04:33:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831092,W-4041438,Rain,Light,2021-05-11 07:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831093,W-4041439,Fog,Severe,2021-05-11 14:44:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831094,W-4041440,Rain,Light,2021-05-11 17:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831095,W-4041441,Precipitation,UNK,2021-05-11 19:41:00,0.25,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831096,W-4041442,Rain,Heavy,2021-05-11 19:53:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831097,W-4041443,Precipitation,UNK,2021-05-11 21:35:00,0.64,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831098,W-4041444,Rain,Light,2021-05-11 21:56:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831099,W-4041445,Rain,Light,2021-05-12 04:53:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831100,W-4041446,Rain,Light,2021-05-12 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831101,W-4041447,Rain,Light,2021-05-12 12:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831102,W-4041448,Rain,Light,2021-05-16 12:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831103,W-4041449,Rain,Light,2021-05-16 13:31:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831104,W-4041450,Rain,Light,2021-05-16 14:53:00,0.24,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831105,W-4041451,Rain,Moderate,2021-05-16 16:34:00,0.26,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831106,W-4041452,Rain,Heavy,2021-05-16 16:53:00,0.45,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831107,W-4041453,Rain,Light,2021-05-16 17:01:00,0.16,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831108,W-4041454,Rain,Moderate,2021-05-16 18:53:00,0.6,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831109,W-4041455,Rain,Heavy,2021-05-16 19:53:00,0.43,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831110,W-4041456,Rain,Moderate,2021-05-16 20:12:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831111,W-4041457,Rain,Light,2021-05-16 22:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831112,W-4041458,Rain,Light,2021-05-17 07:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831113,W-4041459,Rain,Light,2021-05-17 09:39:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831114,W-4041460,Rain,Light,2021-05-17 11:29:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831115,W-4041461,Rain,Light,2021-05-17 13:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831116,W-4041462,Rain,Moderate,2021-05-17 14:53:00,0.24,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831117,W-4041463,Rain,Light,2021-05-18 07:00:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831118,W-4041464,Rain,Moderate,2021-05-18 07:07:00,0.59,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831119,W-4041465,Precipitation,UNK,2021-05-18 07:53:00,0.26,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831120,W-4041466,Rain,Light,2021-05-18 08:11:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831121,W-4041467,Rain,Light,2021-05-18 14:07:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831122,W-4041468,Rain,Light,2021-05-18 16:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831123,W-4041469,Rain,Moderate,2021-05-18 17:09:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831124,W-4041470,Precipitation,UNK,2021-05-18 17:53:00,0.2,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831125,W-4041471,Rain,Light,2021-05-18 21:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831126,W-4041472,Rain,Light,2021-05-19 07:22:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831127,W-4041473,Rain,Light,2021-05-20 11:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831128,W-4041474,Rain,Light,2021-05-20 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831129,W-4041475,Rain,Light,2021-05-22 07:40:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831130,W-4041476,Rain,Light,2021-05-22 11:18:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831131,W-4041477,Rain,Light,2021-05-22 19:53:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831132,W-4041478,Rain,Moderate,2021-05-22 23:53:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831133,W-4041479,Rain,Light,2021-05-23 00:01:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831134,W-4041480,Rain,Moderate,2021-05-23 00:19:00,0.25,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831135,W-4041481,Rain,Light,2021-05-23 02:07:00,0.25,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831136,W-4041482,Rain,Light,2021-05-23 04:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831137,W-4041483,Rain,Light,2021-05-23 10:20:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831138,W-4041484,Rain,Light,2021-05-23 14:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831139,W-4041485,Rain,Light,2021-05-23 17:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831140,W-4041486,Rain,Light,2021-05-24 14:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831141,W-4041487,Rain,Light,2021-05-24 15:53:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831142,W-4041488,Rain,Moderate,2021-05-24 16:53:00,0.18,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831143,W-4041489,Rain,Light,2021-05-24 17:31:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831144,W-4041490,Rain,Moderate,2021-05-24 17:53:00,0.13,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831145,W-4041491,Rain,Light,2021-05-24 18:06:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831146,W-4041492,Rain,Light,2021-05-24 20:24:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831147,W-4041493,Rain,Light,2021-05-24 21:06:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831148,W-4041494,Rain,Light,2021-05-24 22:13:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831149,W-4041495,Rain,Light,2021-05-24 23:17:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831150,W-4041496,Rain,Light,2021-05-24 23:53:00,0.24,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831151,W-4041497,Precipitation,UNK,2021-05-25 16:35:00,0.48,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831152,W-4041498,Rain,Heavy,2021-05-25 16:53:00,0.29,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831153,W-4041499,Rain,Light,2021-05-25 17:02:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831154,W-4041500,Rain,Moderate,2021-05-25 17:53:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831155,W-4041501,Rain,Light,2021-05-25 18:53:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831156,W-4041502,Rain,Light,2021-05-28 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831157,W-4041503,Rain,Light,2021-05-28 21:43:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3831158,W-4041504,Rain,Light,2021-05-31 11:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
